"feedname","eventname","timestamp","type","value"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","07/12/2020 13:30:08","url","http://acetaldehydetoxicity.com//wordpress/chromium.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://156.96.47.3:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://178.134.55.190:449"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://194.5.249.71:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://195.123.242.207:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://184.95.51.178:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://94.158.245.90:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://41.243.29.182:449"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://192.3.247.125:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://177.221.108.198:449"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","07/12/2020 15:45:09","url","http://80.242.220.146:449"
"CASTALDI-T","ThreatIngestor Event: Twitter-Netwire","07/12/2020 15:45:14","url","http://waxb.ddns.net"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","07/12/2020 16:00:08","url","http://refreshkho.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:12","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:12","url","http://milliship.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://188.166.88.45"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://14katok.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://firstpetja.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://fislatriller.best"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:13","url","http://portugalloindostan.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","07/12/2020 20:00:14","url","http://tsarabsolutely.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-Azorult","07/12/2020 21:15:10","url","http://kalamiksndyonlinedeliverystoreservsnfqm.ydns.eu/kaladoc/vbc.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Azorult","07/12/2020 21:15:11","url","http://paratuseventos.cl/doc/nov22/index.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","07/12/2020 21:30:09","url","http://shgshgsndynationalobjindustrialatsngpx.ydns.eu/shengdoc/vbc.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","07/12/2020 21:30:09","url","http://benweve.com/clock/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:15:09","url","http://roycolemandds.com/royco/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:15:10","url","http://foremanindustrial.com/fore/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","07/12/2020 22:30:09","url","http://qqmailappupdate.ga/green/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","07/12/2020 23:30:10","url","http://193.218.118.85:4545"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:07","url","http://156.96.47.3:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:07","url","http://178.134.55.190:449"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:07","url","http://194.5.249.71:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 00:15:08","url","http://195.123.242.207:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","08/12/2020 00:30:09","url","http://ddnsssaa.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:08","url","http://156.96.47.3:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:08","url","http://178.134.55.190:449"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:08","url","http://194.5.249.71:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 01:00:08","url","http://195.123.242.207:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 01:45:11","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 01:45:11","url","http://milliship.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:08","url","http://156.96.47.3:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:08","url","http://178.134.55.190:449"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:08","url","http://194.5.249.71:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Trickbot","08/12/2020 05:45:08","url","http://195.123.242.207:443"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","08/12/2020 06:30:11","url","http://qataracfridgerepaire.com/templates/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","08/12/2020 07:15:10","url","http://roycolemandds.com/royco/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 10:15:12","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 10:15:12","url","http://milliship.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://revelationuniversityofflorida.com/scribblings.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://siemensagent.com/ny2tqv.zip"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://104.131.164.93"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://46.101.90.205"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://27.254.174.84"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://92.94.251.127"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","url","http://80frontluzkher.xyz"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","url","http://bruzilovv.top"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","url","http://45.153.240.101"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","url","http://heavyselfartillery.best"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:12","url","http://killicher.best"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:12","url","http://kolotiloher.buzz"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:00:09","url","http://37.46.150.41/22/2/cgi.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:00:10","url","http://185.239.242.219/mor/f/cgi.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","url","http://sndyantipiracydetectorganisationfsnfilm.ydns.eu/yanoffice/win32.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","url","http://begadi.ga/clue/gate.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","url","http://ge0x.com/jay/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Azorult","08/12/2020 17:15:12","url","http://158.101.98.57/index.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","08/12/2020 17:30:09","url","http://xderty.myq-see.com:7844"
"CASTALDI-T","ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 18:15:08","url","http://gadeforvasenate.com"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","08/12/2020 20:30:08","url","http://ddnsssaa.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","url","http://leadingpips.com"
"CASTALDI-T","ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","url","http://mobitel-servis.si"
"CASTALDI-T","ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","url","http://sadiahyat.com"
"CASTALDI-T","ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","url","http://www.localco.ae"
"CASTALDI-T","ThreatIngestor Event: Twitter-Azorult","09/12/2020 01:00:09","url","http://158.101.98.57/index.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Remcos","09/12/2020 03:00:09","url","http://actemviro.com/Receivables/Check.vbs"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","09/12/2020 03:00:10","url","http://clubulvacantei.ro/chill/Panel/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","09/12/2020 03:15:10","url","http://begadi.ga/chud/gate.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","09/12/2020 09:00:09","url","http://8271431043.duckdns.org:56213"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","url","http://176.243.88.83"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","09/12/2020 16:15:11","url","https://fosterpod.website"
"CASTALDI-T","ThreatIngestor Event: Twitter-Remcos","09/12/2020 16:30:09","url","http://hxxps://github.com/mwp7lcowc/1/blob/main/Misplaying.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Remcos","09/12/2020 16:30:09","url","http://hxxps://z4xvw.subbir.ru/OHerqvVJkjjot"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","09/12/2020 20:00:09","url","http://176.243.88.83"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","09/12/2020 22:30:09","url","http://176.243.88.83"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","url","http://188.166.88.45"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","url","http://killwaterkolonn.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","url","http://razunimorep.online"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","url","http://167.71.138.137"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","url","http://heavytankmarines.best"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","url","http://kamastos.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","url","http://marinesnotarmy7.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","10/12/2020 01:45:09","url","http://jessicaarnold.com/jharno/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","10/12/2020 01:45:09","url","http://forrastfoods.com/candy/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Avemaria","10/12/2020 01:45:11","url","http://aogmphregion.org.za/demo/cil/mrtye.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Avemaria","10/12/2020 01:45:11","url","http://aogmphregion.org.za/demo/cil/erxp/ok.exe"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","10/12/2020 02:00:10","url","http://hanmails.net/elite/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","10/12/2020 02:15:09","url","http://198.44.96.231/ZanGarOLLIngChiFAGbor/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","10/12/2020 09:15:09","url","http://8271431043.duckdns.org:56213"
"CASTALDI-T","ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:00:10","url","http://old-book.store/p6xemav.rar"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","10/12/2020 16:45:09","url","http://ddnsssaa.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","10/12/2020 16:45:10","url","http://ddnsssaa.ddns.net:8080"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","10/12/2020 17:00:08","url","http://karinepidh.ddns.net:1177"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","10/12/2020 17:15:08","url","http://karinepidh.ddns.net:1177"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","url","http://liual.by/kaxubdb/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","url","http://collegemonodgagny.fr/lgefrdad/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:09","url","http://mypolicyguide.com/miimmqhp/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:10","url","http://www"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:10","url","http://laxmirugnaseva.online/vbhjudyk/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:11","url","http://liual.by/kaxubdb/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:11","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:11","url","http://liual.by/kaxubdb/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 17:15:12","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:10","url","http://liual.by/kaxubdb/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:10","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:10","url","http://liual.by/kaxubdb/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:15:11","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:30:08","url","http://liual.by/kaxubdb/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 18:30:08","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:10","url","http://nilemixitupd.biz.pl/snolwprjyndxhanzbtjxzqutjcmnyjcIkdiouKHkjnjfdjnsj/Hnbkukp"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:10","url","http://nilemixitupd.biz.pl/fanel/five/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","10/12/2020 20:15:10","url","http://51.195.53.27/~dasdas/ff.php/oy1vwB10bvfF3"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 20:30:09","url","http://liual.by/kaxubdb/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 20:30:09","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","10/12/2020 21:15:09","url","http://karinepidh.ddns.net:1177"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:12","url","http://188.166.88.45"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:12","url","http://killwaterkolonn.cyou"
"CASTALDI-T","ThreatIngestor Event: Twitter-IcedID","10/12/2020 21:15:13","url","http://razunimorep.online"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 22:00:08","url","http://liual.by/kaxubdb/871170.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","10/12/2020 22:00:09","url","http://amgpartyrentals.com/dutnkvntijri/871170.jpg"
